orderid,paymentMethod,rating,location,fee,orderTime,departTime1,arriveTime,departTime2,deliveryTime,riderUsername,customerUsername,rname
2288,Mastercard,3,Tai Seng,73.2,2020-03-21 19:34:50,2020-03-21 19:38:19,2020-03-21 19:43:06,2020-03-21 19:45:02,2020-03-21 19:48:51,ii,customer293,Cookout
2289,Cash,3,Changi Airport,99.0,2020-03-21 20:36:26,2020-03-21 20:37:02,2020-03-21 20:39:16,2020-03-21 20:42:40,2020-03-21 20:45:33,hh,customer240,Custard Hut & Pizza
2290,Mastercard,4,Tengah Plantation,133.8,2020-03-21 20:02:47,2020-03-21 20:3:18,2020-03-21 20:5:37,2020-03-21 20:6:07,2020-03-21 20:9:53,xxx,customer45,Buds Chicken & Seafood
2291,Cash,1,Braddell,96.0,2020-03-21 20:07:52,2020-03-21 20:8:21,2020-03-21 20:11:05,2020-03-21 20:15:34,2020-03-21 20:19:49,hh,customer232,Subway
2292,Visa,3,Choa Chu Kang,91.2,2020-03-21 21:41:11,2020-03-21 21:45:27,2020-03-21 21:50:52,2020-03-21 21:53:33,2020-03-21 21:57:39,hh,customer21,Raising Cane's
2293,Visa,2,Buona Vista,87.6,2020-03-21 21:24:12,2020-03-21 21:28:05,2020-03-21 21:30:04,2020-03-21 21:32:40,2020-03-21 21:33:58,hh,customer223,Kim Lee Fast Food
2294,Visa,3,Fernvale,139.8,2020-03-21 21:11:17,2020-03-21 21:15:50,2020-03-21 21:16:58,2020-03-21 21:19:42,2020-03-21 21:23:45,www,customer255,Cusinera
2295,Visa,1,Clementi,173.4,2020-03-21 21:00:26,2020-03-21 21:2:51,2020-03-21 21:3:12,2020-03-21 21:6:55,2020-03-21 21:8:59,hh,customer134,Cinnabon
2296,Mastercard,2,Springleaf,97.8,2020-03-21 21:12:51,2020-03-21 21:15:21,2020-03-21 21:18:26,2020-03-21 21:23:54,2020-03-21 21:27:41,ii,customer270,Sheetz
2297,Visa,2,WEST LOOP,126.0,2020-03-22 16:06:01,2020-03-22 16:9:47,2020-03-22 16:14:21,2020-03-22 16:18:22,2020-03-22 16:21:41,xxx,customer64,Nick's Burgers
2298,Mastercard,4,Gardens by the Bay,196.8,2020-03-22 16:36:04,2020-03-22 16:38:26,2020-03-22 16:42:47,2020-03-22 16:43:15,2020-03-22 16:47:28,ii,customer282,Pizza Factory
2299,Visa,1,Mount Pleasant,193.2,2020-03-22 16:17:12,2020-03-22 16:18:33,2020-03-22 16:22:21,2020-03-22 16:24:22,2020-03-22 16:29:54,ii,customer226,DQ Grill & Chill
2300,Cash,5,Punggol Point,84.0,2020-03-22 16:42:25,2020-03-22 16:46:11,2020-03-22 16:48:50,2020-03-22 16:52:18,2020-03-22 16:55:38,xxx,customer205,China King
2301,Mastercard,2,EXTENSION,193.8,2020-03-22 16:04:28,2020-03-22 16:6:07,2020-03-22 16:7:15,2020-03-22 16:12:43,2020-03-22 16:17:49,hh,customer237,Hardee's
2302,Mastercard,4,Tanah Merah,85.8,2020-03-22 17:01:10,2020-03-22 17:4:35,2020-03-22 17:9:29,2020-03-22 17:10:32,2020-03-22 17:13:37,xxx,customer265,Fatburger
2303,Visa,1,Gardens by the Bay,141.0,2020-03-22 17:06:24,2020-03-22 17:11:03,2020-03-22 17:14:41,2020-03-22 17:18:14,2020-03-22 17:19:18,m,customer241,Subway (johnson) @ Jonesboro
2304,Cash,1,Napier,228.0,2020-03-22 17:33:38,2020-03-22 17:36:00,2020-03-22 17:40:56,2020-03-22 17:44:10,2020-03-22 17:45:26,hh,customer117,BGR - The Burger Joint
2305,Mastercard,5,Marine Terrace,339.0,2020-03-22 17:03:45,2020-03-22 17:4:05,2020-03-22 17:9:19,2020-03-22 17:11:26,2020-03-22 17:13:28,ii,customer103,Food 4 Less
2306,Visa,3,WEST LOOP,203.4,2020-03-22 17:56:46,2020-03-22 17:57:10,2020-03-22 18:2:49,2020-03-22 18:4:50,2020-03-22 18:5:51,ii,customer192,Kum & Go
2307,Cash,4,Pasir Ris,41.4,2020-03-22 18:52:07,2020-03-22 18:57:53,2020-03-22 19:0:27,2020-03-22 19:1:53,2020-03-22 19:4:46,ii,customer229,Ama Ristorante
2308,Visa,5,Pending,300.0,2020-03-22 18:16:25,2020-03-22 18:17:14,2020-03-22 18:18:39,2020-03-22 18:19:56,2020-03-22 18:23:37,aaaa,customer263,Roly Poly
2309,Visa,1,Orchard,304.8,2020-03-22 18:21:30,2020-03-22 18:22:05,2020-03-22 18:23:11,2020-03-22 18:25:29,2020-03-22 18:29:44,ii,customer234,Sonic Drive in
2310,Visa,5,Lakeside,142.8,2020-03-22 18:23:32,2020-03-22 18:25:54,2020-03-22 18:30:04,2020-03-22 18:33:25,2020-03-22 18:36:30,ii,customer11,Crispy Chicken & Seafood
2311,Visa,3,Gul Circle,149.4,2020-03-22 18:12:47,2020-03-22 18:16:21,2020-03-22 18:18:14,2020-03-22 18:20:35,2020-03-22 18:25:46,ii,customer296,Tubby's Grilled Submarines
2312,Mastercard,2,Tengah Park,54.0,2020-03-22 18:35:56,2020-03-22 18:36:49,2020-03-22 18:38:54,2020-03-22 18:39:18,2020-03-22 18:40:35,aaaa,customer77,Regal Cinemas Tikahtnu  16 IMAX & RPX
2313,Visa,5,Orchard Boulevard,123.6,2020-03-22 19:29:05,2020-03-22 19:34:14,2020-03-22 19:36:06,2020-03-22 19:38:09,2020-03-22 19:42:49,hh,customer31,Pizza Barn
2314,Cash,2,Lorong Chuan,192.0,2020-03-22 19:10:30,2020-03-22 19:11:17,2020-03-22 19:16:24,2020-03-22 19:17:39,2020-03-22 19:18:17,www,customer20,Papa John's
2316,Cash,4,Sungei Bedok,304.2,2020-03-22 19:23:40,2020-03-22 19:24:57,2020-03-22 19:28:23,2020-03-22 19:29:50,2020-03-22 19:33:29,ii,customer63,Jack In The Box
2317,Cash,4,Marsiling,67.2,2020-03-22 19:13:43,2020-03-22 19:14:12,2020-03-22 19:18:56,2020-03-22 19:21:56,2020-03-22 19:24:07,vvv,customer4,Johnny Rockets
2318,Cash,3,Pioneer,241.2,2020-03-22 19:55:58,2020-03-22 19:58:37,2020-03-22 20:2:08,2020-03-22 20:7:13,2020-03-22 20:8:18,hh,customer113,b.good
2319,Cash,4,Marine Parade,49.2,2020-03-22 20:38:22,2020-03-22 20:42:18,2020-03-22 20:45:43,2020-03-22 20:48:01,2020-03-22 20:49:02,ii,customer131,Capt Crab's Take-Away
2320,Cash,2,Choa Chu Kang,103.2,2020-03-22 20:14:28,2020-03-22 20:15:51,2020-03-22 20:20:27,2020-03-22 20:23:22,2020-03-22 20:27:11,ii,customer245,The Press Club
2321,Mastercard,1,Yew Tee,233.4,2020-03-22 20:02:52,2020-03-22 20:5:41,2020-03-22 20:8:08,2020-03-22 20:10:34,2020-03-22 20:12:46,hh,customer73,McDonald's
2322,Mastercard,3,HarbourFront,129.0,2020-03-22 21:34:02,2020-03-22 21:39:57,2020-03-22 21:42:21,2020-03-22 21:45:44,2020-03-22 21:48:26,hh,customer282,Dairy Queen Grill & Chill
2323,Mastercard,1,one-north,152.4,2020-03-22 21:45:05,2020-03-22 21:50:50,2020-03-22 21:55:41,2020-03-22 21:56:02,2020-03-22 22:1:31,yyy,customer87,KFC
2324,Cash,3,Tampines East,162.0,2020-03-22 21:01:15,2020-03-22 21:4:14,2020-03-22 21:5:34,2020-03-22 21:8:49,2020-03-22 21:12:20,ii,customer122,Steak 'n Shake
2325,Visa,2,Bencoolen,70.8,2020-03-22 21:45:16,2020-03-22 21:49:21,2020-03-22 21:54:32,2020-03-22 21:58:18,2020-03-22 22:0:18,hh,customer263,Grandy's
2326,Cash,1,Changi Airport,158.4,2020-03-22 21:57:20,2020-03-22 22:0:10,2020-03-22 22:2:24,2020-03-22 22:4:46,2020-03-22 22:5:48,ii,customer90,Mazatlan Mexican Restaurant
2327,Visa,4,Tampines East,144.6,2020-03-22 21:43:37,2020-03-22 21:45:24,2020-03-22 21:48:39,2020-03-22 21:53:19,2020-03-22 21:57:34,xxx,customer128,Love's
2328,Visa,1,Mayﬂower,159.6,2020-03-22 21:40:50,2020-03-22 21:41:02,2020-03-22 21:43:08,2020-03-22 21:44:28,2020-03-22 21:46:28,vvv,customer281,Shoney's on the Go
2329,Cash,5,Sembawang,126.6,2020-03-23 16:51:16,2020-03-23 16:55:18,2020-03-23 16:56:21,2020-03-23 16:58:43,2020-03-23 16:59:14,ii,customer261,Hardees
2330,Cash,4,Tuas Crescent,76.8,2020-03-23 16:40:47,2020-03-23 16:44:41,2020-03-23 16:47:22,2020-03-23 16:48:01,2020-03-23 16:52:53,xxx,customer138,El Paragua Restaurant
2331,Cash,2,Aljunied,62.4,2020-03-23 16:54:51,2020-03-23 16:57:41,2020-03-23 17:2:36,2020-03-23 17:4:29,2020-03-23 17:5:30,ii,customer253,Lanesplitter Pizza & Pub
2332,Visa,1,Fort Canning,48.0,2020-03-23 17:02:01,2020-03-23 17:7:22,2020-03-23 17:11:12,2020-03-23 17:13:35,2020-03-23 17:15:46,hh,customer40,Blakes Lotaburger
2333,Visa,2,Oasis,160.8,2020-03-23 17:27:21,2020-03-23 17:31:48,2020-03-23 17:35:48,2020-03-23 17:36:56,2020-03-23 17:41:34,zzz,customer171,Nino's Pizza
2334,Visa,3,HarbourFront,211.8,2020-03-23 17:33:31,2020-03-23 17:36:32,2020-03-23 17:37:50,2020-03-23 17:38:57,2020-03-23 17:43:25,bbbb,customer225,Mr Char-Burger
2335,Cash,5,Tawas,50.4,2020-03-23 17:07:51,2020-03-23 17:12:09,2020-03-23 17:16:04,2020-03-23 17:20:59,2020-03-23 17:23:38,zzz,customer57,Steak N Shake
2336,Mastercard,5,Bugis,213.6,2020-03-23 18:50:09,2020-03-23 18:51:18,2020-03-23 18:52:23,2020-03-23 18:56:41,2020-03-23 19:0:41,zzz,customer55,Chick-fil-a
2337,Cash,5,MacPherson,57.6,2020-03-23 18:12:32,2020-03-23 18:15:16,2020-03-23 18:17:58,2020-03-23 18:22:56,2020-03-23 18:27:42,aaaa,customer119,Loco Moco Drive-Inn
2338,Visa,3,Layar,180.0,2020-03-23 18:53:43,2020-03-23 18:56:23,2020-03-23 19:1:58,2020-03-23 19:2:37,2020-03-23 19:5:46,ii,customer230,Schlotzsky's
2339,Mastercard,5,Mountbatten,235.2,2020-03-23 18:32:44,2020-03-23 18:35:14,2020-03-23 18:38:08,2020-03-23 18:41:36,2020-03-23 18:46:01,vvv,customer77,Smoothie King
2340,Cash,2,Bedok Reservoir,272.4,2020-03-23 19:35:03,2020-03-23 19:37:24,2020-03-23 19:39:56,2020-03-23 19:40:20,2020-03-23 19:42:57,ii,customer157,Cinnabon
2341,Cash,2,Marine Parade,375.6,2020-03-23 19:42:14,2020-03-23 19:46:37,2020-03-23 19:51:59,2020-03-23 19:53:31,2020-03-23 19:57:14,ii,customer138,Travelcenters of America
2342,Cash,2,Tuas West Road,75.0,2020-03-23 19:32:44,2020-03-23 19:37:52,2020-03-23 19:38:01,2020-03-23 19:43:53,2020-03-23 19:44:55,hh,customer239,Hungry Andy's
2343,Mastercard,4,Ranggung,128.4,2020-03-23 19:22:54,2020-03-23 19:27:39,2020-03-23 19:28:28,2020-03-23 19:29:53,2020-03-23 19:31:03,l,customer167,Arby's Antigo
2344,Visa,2,Woodlands South,13.2,2020-03-23 20:25:16,2020-03-23 20:26:20,2020-03-23 20:28:35,2020-03-23 20:33:00,2020-03-23 20:36:25,ii,customer9,Hometown Buffet
2345,Visa,1,Eunos,55.2,2020-03-23 20:30:18,2020-03-23 20:33:18,2020-03-23 20:35:01,2020-03-23 20:37:41,2020-03-23 20:39:43,www,customer21,Chickenow
2346,Mastercard,2,Buona Vista,252.6,2020-03-23 20:49:27,2020-03-23 20:50:30,2020-03-23 20:52:51,2020-03-23 20:54:50,2020-03-23 20:59:51,ii,customer121,Convergence Zone
2347,Mastercard,4,Tongkang,141.0,2020-03-23 20:14:29,2020-03-23 20:19:40,2020-03-23 20:24:58,2020-03-23 20:26:17,2020-03-23 20:29:06,ii,customer14,Sconecutter
2348,Cash,5,Botanic Gardens,114.0,2020-03-23 20:59:39,2020-03-23 21:0:53,2020-03-23 21:4:28,2020-03-23 21:6:00,2020-03-23 21:9:45,ii,customer135,Rubio's Coastal Grill
2349,Cash,5,Braddell,135.6,2020-03-23 21:19:01,2020-03-23 21:20:16,2020-03-23 21:24:18,2020-03-23 21:25:38,2020-03-23 21:28:31,hh,customer80,Sensenig Poultry LLC
2350,Visa,3,Tanjong Pagar,429.6,2020-03-23 21:01:26,2020-03-23 21:5:25,2020-03-23 21:6:24,2020-03-23 21:7:13,2020-03-23 21:8:49,ii,customer0,Frisch's Big Boy
2351,Cash,5,Woodleigh,148.8,2020-03-23 21:55:26,2020-03-23 21:58:55,2020-03-23 21:59:01,2020-03-23 22:3:18,2020-03-23 22:7:08,hh,customer138,Popeyes Chicken & Biscuits
2352,Cash,1,Woodleigh,80.4,2020-03-23 21:58:31,2020-03-23 22:1:47,2020-03-23 22:5:32,2020-03-23 22:7:25,2020-03-23 22:9:19,www,customer276,Baja Fresh Mexican Grill
2353,Visa,2,Maxwell,124.8,2020-03-23 21:05:33,2020-03-23 21:7:08,2020-03-23 21:10:30,2020-03-23 21:14:03,2020-03-23 21:17:04,uuu,customer0,Garden Fast Food
2354,Mastercard,1,Newton,85.2,2020-03-23 21:15:39,2020-03-23 21:17:18,2020-03-23 21:22:36,2020-03-23 21:26:52,2020-03-23 21:28:13,hh,customer93,Carls Jr
2355,Visa,1,Braddell,180.0,2020-03-23 21:21:53,2020-03-23 21:23:50,2020-03-23 21:27:32,2020-03-23 21:31:31,2020-03-23 21:36:48,hh,customer40,Chick-fil-a
2356,Mastercard,2,Khatib,240.0,2020-03-23 21:45:54,2020-03-23 21:46:32,2020-03-23 21:49:20,2020-03-23 21:51:54,2020-03-23 21:54:03,ii,customer54,Hoka Hoka Bento
2357,Mastercard,4,Buangkok,10.8,2020-03-23 21:05:56,2020-03-23 21:9:46,2020-03-23 21:10:35,2020-03-23 21:15:46,2020-03-23 21:16:40,hh,customer37,Cody's Cafe
2358,Visa,3,Geylang Bahru,69.6,2020-03-24 16:59:02,2020-03-24 17:0:09,2020-03-24 17:3:35,2020-03-24 17:6:45,2020-03-24 17:7:24,ii,customer47,St Louis Original Hamburgers
2360,Cash,4,Raffles Place,160.2,2020-03-24 16:53:28,2020-03-24 16:57:57,2020-03-24 16:59:23,2020-03-24 17:0:28,2020-03-24 17:4:34,hh,customer139,Milo's Hamburgers
2361,Mastercard,1,Bedok North,277.8,2020-03-24 16:30:41,2020-03-24 16:32:51,2020-03-24 16:35:19,2020-03-24 16:39:20,2020-03-24 16:41:36,yyy,customer144,Richie's Restaurant
2362,Cash,5,Boon Lay,127.2,2020-03-24 16:24:52,2020-03-24 16:26:52,2020-03-24 16:28:45,2020-03-24 16:30:45,2020-03-24 16:34:08,yyy,customer135,name
2363,Visa,5,Pioneer,110.4,2020-03-24 16:38:59,2020-03-24 16:42:10,2020-03-24 16:44:28,2020-03-24 16:45:34,2020-03-24 16:49:48,ii,customer222,Mario's Natural Roman Pizza
2364,Cash,2,Jalan Besar,319.2,2020-03-24 16:54:59,2020-03-24 16:55:00,2020-03-24 16:59:19,2020-03-24 17:0:44,2020-03-24 17:2:25,ii,customer117,Crystal Restaurant
2365,Mastercard,3,Katong Park,183.0,2020-03-24 17:14:16,2020-03-24 17:19:49,2020-03-24 17:21:54,2020-03-24 17:24:40,2020-03-24 17:27:40,ii,customer248,In-N-Out Burger
2366,Visa,4,Pasir Ris,122.4,2020-03-24 17:07:18,2020-03-24 17:11:06,2020-03-24 17:15:13,2020-03-24 17:19:20,2020-03-24 17:21:54,aaaa,customer99,George's Gyros Spot
2367,Mastercard,2,Kovan,48.6,2020-03-24 17:16:26,2020-03-24 17:20:24,2020-03-24 17:24:24,2020-03-24 17:27:22,2020-03-24 17:29:16,uuu,customer124,Kim Lee Fast Food
2368,Cash,5,Clementi,59.4,2020-03-24 17:34:30,2020-03-24 17:38:48,2020-03-24 17:43:35,2020-03-24 17:45:58,2020-03-24 17:47:54,ii,customer280,China Buddha Inn II
2369,Mastercard,2,Meridian,179.4,2020-03-24 17:52:57,2020-03-24 17:56:14,2020-03-24 17:58:24,2020-03-24 18:1:07,2020-03-24 18:5:30,hh,customer93,Wingstop
2370,Mastercard,1,Bartley,136.8,2020-03-24 18:46:02,2020-03-24 18:47:50,2020-03-24 18:50:50,2020-03-24 18:55:27,2020-03-24 18:59:21,hh,customer194,Gold Star Chili
2372,Mastercard,5,Yew Tee,191.4,2020-03-24 18:33:57,2020-03-24 18:35:09,2020-03-24 18:40:02,2020-03-24 18:43:13,2020-03-24 18:46:30,hh,customer207,Sonic
2373,Mastercard,1,Sengkang,285.6,2020-03-24 19:03:00,2020-03-24 19:7:43,2020-03-24 19:11:46,2020-03-24 19:12:07,2020-03-24 19:13:48,ii,customer96,Sonic Drive-in
2374,Mastercard,5,Thanggam,156.0,2020-03-24 19:36:00,2020-03-24 19:40:38,2020-03-24 19:43:00,2020-03-24 19:45:07,2020-03-24 19:48:08,ii,customer61,Jollibee
2375,Mastercard,5,Downtown,114.6,2020-03-24 19:29:06,2020-03-24 19:31:28,2020-03-24 19:32:23,2020-03-24 19:35:53,2020-03-24 19:38:34,hh,customer265,Firehouse Subs
2376,Mastercard,2,Simei,98.4,2020-03-24 19:18:22,2020-03-24 19:23:19,2020-03-24 19:28:32,2020-03-24 19:31:00,2020-03-24 19:32:35,m,customer14,Pollo Campero
2377,Visa,2,Bakau,237.0,2020-03-24 19:48:25,2020-03-24 19:53:10,2020-03-24 19:54:53,2020-03-24 19:55:06,2020-03-24 19:59:05,hh,customer192,Checker's
2378,Mastercard,4,Chinatown,164.4,2020-03-24 19:25:27,2020-03-24 19:29:17,2020-03-24 19:33:39,2020-03-24 19:38:51,2020-03-24 19:41:37,ii,customer201,Mr Char-Burger
2379,Cash,2,CCL EXTENSION,165.0,2020-03-24 19:34:36,2020-03-24 19:37:46,2020-03-24 19:39:12,2020-03-24 19:41:42,2020-03-24 19:46:22,hh,customer153,Famous Dave's
2380,Visa,4,Telok Blangah,93.0,2020-03-24 19:13:39,2020-03-24 19:17:33,2020-03-24 19:18:53,2020-03-24 19:21:19,2020-03-24 19:26:11,hh,customer168,Burger King
2381,Mastercard,3,Expo,182.4,2020-03-24 19:07:44,2020-03-24 19:10:20,2020-03-24 19:13:12,2020-03-24 19:14:31,2020-03-24 19:17:19,hh,customer163,Tudor's Biscuit World
2382,Cash,3,Kallang,196.8,2020-03-24 19:57:51,2020-03-24 20:0:49,2020-03-24 20:1:56,2020-03-24 20:3:51,2020-03-24 20:5:18,ii,customer143,Schlotzsky's
2383,Visa,2,MacPherson,126.0,2020-03-24 19:32:57,2020-03-24 19:35:06,2020-03-24 19:36:29,2020-03-24 19:41:29,2020-03-24 19:43:34,uuu,customer297,Ny Chicken Fish
2384,Visa,4,Upper Thomson,94.2,2020-03-24 20:08:09,2020-03-24 20:10:30,2020-03-24 20:11:10,2020-03-24 20:13:30,2020-03-24 20:17:13,www,customer15,Krystal
2385,Visa,2,Clementi,69.6,2020-03-24 20:37:25,2020-03-24 20:38:00,2020-03-24 20:42:09,2020-03-24 20:46:52,2020-03-24 20:50:38,ii,customer289,Kim Lee Fast Food
2386,Mastercard,4,Bukit Gombak,92.4,2020-03-24 20:13:37,2020-03-24 20:15:16,2020-03-24 20:20:46,2020-03-24 20:21:05,2020-03-24 20:22:39,hh,customer220,Yoshinoya
2387,Cash,1,Marine Terrace,232.8,2020-03-24 21:03:02,2020-03-24 21:4:38,2020-03-24 21:6:46,2020-03-24 21:9:45,2020-03-24 21:14:26,hh,customer240,Ny Chicken Fish
2388,Cash,2,Tawas,151.2,2020-03-24 21:23:03,2020-03-24 21:27:34,2020-03-24 21:28:00,2020-03-24 21:33:54,2020-03-24 21:37:49,m,customer268,Sarku Japan
2389,Cash,5,Eunos,117.6,2020-03-24 21:31:19,2020-03-24 21:35:31,2020-03-24 21:39:25,2020-03-24 21:40:55,2020-03-24 21:45:59,hh,customer135,Integrated Therapy Specialists: Arnold D Larson
2390,Cash,4,Pioneer,147.6,2020-03-24 21:05:31,2020-03-24 21:9:55,2020-03-24 21:11:03,2020-03-24 21:13:49,2020-03-24 21:17:47,yyy,customer262,White Castle
2391,Mastercard,5,Sengkang,82.8,2020-03-24 21:41:53,2020-03-24 21:42:25,2020-03-24 21:45:35,2020-03-24 21:46:46,2020-03-24 21:51:31,ii,customer54,Ball State Lafollette Dining
2392,Mastercard,5,King Albert Park,151.2,2020-03-25 16:49:00,2020-03-25 16:54:18,2020-03-25 16:57:02,2020-03-25 17:0:57,2020-03-25 17:1:12,ii,customer274,Kum Go
2393,Mastercard,3,WEST LOOP,108.6,2020-03-25 16:43:12,2020-03-25 16:45:54,2020-03-25 16:47:49,2020-03-25 16:51:48,2020-03-25 16:56:58,aaaa,customer10,Spangle's
2394,Mastercard,2,Jurong Town Hall,103.2,2020-03-25 16:28:34,2020-03-25 16:31:06,2020-03-25 16:32:21,2020-03-25 16:34:32,2020-03-25 16:39:39,ii,customer48,China King Restaurant
2395,Mastercard,5,Promenade,243.0,2020-03-25 16:48:42,2020-03-25 16:49:32,2020-03-25 16:53:56,2020-03-25 16:55:56,2020-03-25 16:59:30,hh,customer197,Little Caesar's Pizza Smithfield
2396,Cash,4,Katong Park,117.0,2020-03-25 16:14:44,2020-03-25 16:17:24,2020-03-25 16:19:30,2020-03-25 16:22:36,2020-03-25 16:24:06,aaaa,customer283,A&W All-American Food
2397,Cash,4,South View,257.4,2020-03-25 17:21:10,2020-03-25 17:24:01,2020-03-25 17:29:37,2020-03-25 17:32:19,2020-03-25 17:35:37,ii,customer153,Mayfair Boardwalk Grill
2398,Mastercard,1,Joo Koon,152.4,2020-03-25 17:10:10,2020-03-25 17:14:48,2020-03-25 17:17:31,2020-03-25 17:19:22,2020-03-25 17:22:50,hh,customer14,Hardee's
2399,Cash,3,Newton,75.6,2020-03-25 17:47:11,2020-03-25 17:48:35,2020-03-25 17:49:23,2020-03-25 17:54:13,2020-03-25 17:55:18,hh,customer119,Kenny's Drive-In
2400,Cash,1,Marina South,40.8,2020-03-25 17:47:57,2020-03-25 17:50:40,2020-03-25 17:52:20,2020-03-25 17:54:28,2020-03-25 17:58:20,ii,customer1,Krystal
2401,Mastercard,1,Choa Chu Kang West,143.4,2020-03-25 18:09:13,2020-03-25 18:11:12,2020-03-25 18:14:12,2020-03-25 18:17:47,2020-03-25 18:22:24,ii,customer32,Subway Sandwiches and Salads
2402,Mastercard,5,Gek Poh,210.6,2020-03-25 18:04:18,2020-03-25 18:9:25,2020-03-25 18:13:25,2020-03-25 18:18:02,2020-03-25 18:20:57,hh,customer41,Boston Market
2403,Visa,2,Mattar,460.8,2020-03-25 18:47:31,2020-03-25 18:52:08,2020-03-25 18:55:11,2020-03-25 18:58:50,2020-03-25 19:3:29,bbbb,customer241,Nick's Burgers
2404,Cash,5,Teck Whye,145.8,2020-03-25 18:08:45,2020-03-25 18:12:35,2020-03-25 18:14:22,2020-03-25 18:18:21,2020-03-25 18:23:53,ii,customer232,Windmill Gourmet Fast Foods
2405,Visa,5,one-north,169.8,2020-03-25 18:02:54,2020-03-25 18:5:31,2020-03-25 18:6:56,2020-03-25 18:8:27,2020-03-25 18:11:59,www,customer21,Jimmy Johns
2406,Cash,1,Samudera,39.6,2020-03-25 19:58:59,2020-03-25 19:59:29,2020-03-25 20:2:54,2020-03-25 20:5:30,2020-03-25 20:9:34,hh,customer210,Taco Casa
2407,Cash,4,Tawas,226.8,2020-03-25 20:02:07,2020-03-25 20:3:50,2020-03-25 20:8:06,2020-03-25 20:12:44,2020-03-25 20:15:55,uuu,customer153,Long John Silver's
2408,Visa,5,Jalan Besar,243.0,2020-03-25 20:33:12,2020-03-25 20:34:38,2020-03-25 20:37:00,2020-03-25 20:41:25,2020-03-25 20:46:08,bbbb,customer222,The People Connection
2409,Cash,3,Samudera,66.0,2020-03-25 20:53:37,2020-03-25 20:58:12,2020-03-25 21:1:31,2020-03-25 21:3:04,2020-03-25 21:6:39,xxx,customer109,Sammy Carry-Out
2410,Cash,4,Dhoby Ghaut,51.0,2020-03-25 20:12:47,2020-03-25 20:14:25,2020-03-25 20:17:20,2020-03-25 20:19:52,2020-03-25 20:21:03,ii,customer203,Krystal
2411,Cash,2,Stadium,249.0,2020-03-25 21:06:06,2020-03-25 21:10:50,2020-03-25 21:12:37,2020-03-25 21:16:01,2020-03-25 21:17:41,zzz,customer177,White Castle
2412,Cash,3,Bright Hill,132.0,2020-03-25 21:12:09,2020-03-25 21:15:54,2020-03-25 21:16:54,2020-03-25 21:21:28,2020-03-25 21:23:02,hh,customer229,Fallguys Burger Company
2413,Mastercard,4,Caldecott,19.8,2020-03-25 21:52:14,2020-03-25 21:56:09,2020-03-25 21:59:23,2020-03-25 22:4:46,2020-03-25 22:9:48,ii,customer16,Shloma Inc
2414,Visa,2,Founders' Memorial,180.0,2020-03-25 21:19:31,2020-03-25 21:24:49,2020-03-25 21:26:06,2020-03-25 21:29:17,2020-03-25 21:30:22,ii,customer31,Pete's Burgers
2415,Cash,3,Changi Airport,129.6,2020-03-25 21:41:31,2020-03-25 21:43:27,2020-03-25 21:45:10,2020-03-25 21:50:06,2020-03-25 21:55:28,xxx,customer65,Sensenig Poultry LLC
2416,Mastercard,5,Farmway,151.2,2020-03-25 21:19:50,2020-03-25 21:23:55,2020-03-25 21:26:03,2020-03-25 21:30:08,2020-03-25 21:32:04,ii,customer54,Chick-fil-a Magnolia Mall
2417,Visa,3,Jurong Hill,116.4,2020-03-26 16:25:06,2020-03-26 16:27:03,2020-03-26 16:28:56,2020-03-26 16:31:05,2020-03-26 16:32:51,zzz,customer273,Meatheads
2418,Mastercard,2,Kovan,139.8,2020-03-26 16:58:06,2020-03-26 17:2:29,2020-03-26 17:3:00,2020-03-26 17:4:30,2020-03-26 17:5:12,bbbb,customer116,DQ Grill & Chill / Orange Julius
2419,Mastercard,3,Bendemeer,242.4,2020-03-26 16:39:09,2020-03-26 16:41:38,2020-03-26 16:44:30,2020-03-26 16:46:14,2020-03-26 16:47:39,yyy,customer285,Jacks Grocery
2420,Visa,5,Tuas Link,145.8,2020-03-26 16:29:10,2020-03-26 16:33:08,2020-03-26 16:37:06,2020-03-26 16:40:03,2020-03-26 16:44:10,zzz,customer226,Baskin-Robbins
2421,Cash,2,Cashew,87.0,2020-03-26 16:21:11,2020-03-26 16:22:04,2020-03-26 16:23:22,2020-03-26 16:28:41,2020-03-26 16:33:33,hh,customer149,Subway Sandwiches and Salads
2422,Cash,5,Fort Canning,195.6,2020-03-26 16:02:25,2020-03-26 16:4:59,2020-03-26 16:5:58,2020-03-26 16:10:41,2020-03-26 16:12:52,l,customer218,Jimmy John's
2423,Cash,2,Coral Edge,49.2,2020-03-26 16:22:46,2020-03-26 16:26:58,2020-03-26 16:28:11,2020-03-26 16:32:31,2020-03-26 16:36:40,ii,customer50,Jack's
2424,Cash,3,Tuas Crescent,40.8,2020-03-26 16:47:56,2020-03-26 16:48:55,2020-03-26 16:49:44,2020-03-26 16:51:48,2020-03-26 16:56:16,bbbb,customer204,Northeastern State University
2425,Cash,2,Kent Ridge,229.8,2020-03-26 17:58:00,2020-03-26 17:59:24,2020-03-26 18:2:42,2020-03-26 18:3:25,2020-03-26 18:6:30,m,customer210,Garden Catering
2426,Mastercard,2,Raffles Place,37.2,2020-03-26 17:08:05,2020-03-26 17:10:56,2020-03-26 17:11:59,2020-03-26 17:14:59,2020-03-26 17:18:31,hh,customer34,Au Bon Pain
